ra dec u g r i z 
18.76364438 -0.65288206 19.449394 19.065712 19.160866 19.436098 19.618973 
18.77051633 15.05145935 19.224707 19.036577 19.280077 19.543566 19.66515 
18.7721539 26.16842443 19.69838 19.813114 20.162474 20.433565 20.84684 
18.82814331 25.64299119 20.123549 19.753242 19.927265 20.332687 20.443325 
18.86239283 16.07933938 17.568676 17.265358 17.491655 17.723928 17.970577 
18.8895122 -9.78485542 19.345135 19.298225 19.574486 19.854649 20.400719 
18.92336632 31.06770119 17.776957 17.86772 18.287928 18.558741 18.936836 
18.9384142 25.56719399 20.279682 20.360197 20.635921 20.88018 21.381317 
18.94268985 25.10549041 19.994356 19.361023 19.139313 19.057829 19.031897 
19.00617065 15.43611202 20.830441 20.352604 20.312258 20.358646 20.137402 
19.07060748 -9.72997493 20.088505 19.385931 19.07641 18.970148 18.949194 
19.0917545 26.186736 19.636147 19.871754 20.443851 20.478804 20.316242 
19.14356476 31.48124164 16.243034 16.344292 16.749617 17.043093 17.337831 
19.15449278 31.37856542 19.947241 19.621605 19.830267 20.123255 20.353481 
19.17792107 31.77164864 18.56851 18.175003 18.36792 18.609688 18.871632 
19.19970727 31.47931146 19.429605 19.082237 19.236982 19.422461 19.609541 
19.31035156 24.67263903 19.943007 19.625132 19.771437 20.062332 20.40486 
19.33889481 31.28081664 19.23321 18.854301 19.027409 19.242373 19.474092 
19.3604046 25.22869903 20.591785 19.750813 19.865181 19.928335 20.272472 
19.40263128 26.25331205 19.397129 19.160389 19.38628 19.654699 19.89007 
19.41143082 26.12405083 21.164869 20.661545 20.559992 20.723398 20.735294 
19.41573009 31.51548094 20.02663 19.577536 19.693739 19.886845 20.042488 
19.44695317 -8.76553695 19.480495 18.990498 19.007824 19.136049 19.309042 
19.49870319 25.02174713 20.05814 19.613407 19.506735 19.530527 19.732079 
19.50233118 32.55636938 21.018303 20.559399 20.527048 20.408615 20.42708 
19.50274822 -9.40579226 20.146727 19.829456 20.029482 20.334076 20.100969 
19.53572588 27.05230318 18.821663 18.469055 18.678347 18.899658 19.247143 
19.62560471 -9.49731479 20.103704 19.817451 20.067852 20.187252 20.527067 
19.69927071 31.44400683 19.502764 19.425602 19.775965 19.971695 20.12113 
19.70016694 38.40530832 20.94935 20.489271 20.562851 20.802074 21.036974 
19.79173545 26.58884377 19.600445 19.103832 19.065966 19.127993 19.189207 
19.82846904 6.98074528 20.656399 20.348421 20.569397 20.705297 20.942942 
19.83320076 -8.96002979 18.815254 18.84631 19.126568 19.427181 19.6938 
19.84954665 40.20358269 19.734764 20.132164 20.602615 20.905539 20.952642 
19.85161598 30.44734339 18.0877 18.058725 18.412655 18.719379 18.977743 
19.87633797 0.8915801 19.875843 19.455832 19.246191 19.174187 19.222254 
19.8786923 6.58779013 20.003962 19.502939 19.463795 19.459181 19.52862 
19.88970815 26.26960417 19.365757 19.237947 19.505783 19.732285 19.987167 
19.89141922 32.58161294 18.761465 18.488873 18.732151 18.908422 19.098831 
19.90309005 32.23343193 17.592237 17.581663 17.95653 18.258833 18.534122 
19.91442851 26.53507583 20.306131 20.153982 20.400286 20.750628 20.773855 
19.92136846 31.38297051 20.555658 20.465364 20.767557 20.974964 20.847364 
19.95471001 30.66269367 20.926785 20.526968 20.443382 20.525314 20.723585 
19.95974167 26.02016732 19.48638 19.127691 19.336115 19.461254 19.7892 
19.96032144 25.86364792 19.039715 18.714201 18.756111 18.814854 18.977089 
19.96088894 6.70244028 20.805975 20.33737 20.408712 20.552582 20.73455 
19.96322031 40.36662652 17.94413 17.559284 17.73061 17.940823 18.141697 
20.0150445 39.36158474 19.091898 19.409092 19.831676 20.133677 20.599689 
20.10123401 -0.25722684 20.188456 19.841986 20.078428 20.41687 20.523867 
20.1041153 31.94350824 20.617741 20.174841 20.435682 20.618782 20.981018 
20.13446959 -0.23087823 20.450432 19.984783 20.059008 20.200209 20.201281 
20.13889608 7.08517728 20.920002 20.498322 20.430458 20.441595 20.303759 
20.17161444 39.88533896 18.184122 17.997938 18.341454 18.598068 18.9139 
20.17655539 15.222933 18.444149 18.420818 18.751451 18.972919 19.177465 
20.18206343 31.15472833 20.398239 20.223619 20.452774 20.726973 20.86573 
20.19742477 8.29012333 19.682688 19.337896 19.507807 19.721569 19.993275 
20.25075545 39.90162215 20.060249 19.7591 19.686062 19.747435 19.822485 
20.25396102 38.79090778 20.083078 19.997246 20.334669 20.713573 20.791449 
20.2730478 39.54436936 19.630068 19.66605 19.988703 20.312405 20.557753 
20.28621045 24.97678338 19.32753 19.065342 19.310423 19.500904 19.836325 
20.36065508 38.3998746 21.132078 20.336464 20.071596 19.929749 19.975174 
20.38869174 0.49123135 19.709269 19.239115 19.32687 19.421148 19.686577 
20.40287321 32.47904364 20.821712 20.432936 20.23904 20.177526 20.257013 
20.42607748 30.76392828 19.239311 18.56938 18.25609 18.135397 18.09354 
20.48960943 31.88030601 20.702316 20.227276 20.205656 20.282356 20.633326 
20.4933756 38.22961857 18.772234 19.14748 19.581488 19.86484 20.170891 
20.52788942 13.3909606 20.158953 19.858768 20.023115 20.311398 20.546341 
20.53724818 6.74174114 19.599869 19.131792 19.393631 19.57939 19.688889 
20.57513517 1.13051274 19.123541 19.00687 19.27667 19.596674 19.899639 
20.58924794 38.79555127 19.529364 19.648249 19.969143 20.32445 20.351603 
20.61294014 32.28104647 18.953596 18.572273 18.783272 19.034372 19.232527 
20.64451085 0.5071689 17.297649 16.827414 17.037621 17.247227 17.451576 
20.77838635 40.63263937 18.53721 18.291367 18.622597 18.859697 19.112516 
20.86275325 1.13961902 18.599361 18.613426 18.925537 19.203186 19.592419 
20.87481634 32.86653943 20.471977 20.079756 20.219074 20.34704 20.668673 
20.88058188 6.90482194 20.640463 20.228647 20.174992 20.306641 20.489092 
20.88933604 0.86056607 19.93659 19.459784 19.451305 19.497463 19.657909 
20.91936854 32.8832738 20.082661 19.998177 20.380714 20.552532 21.042479 
20.93654137 -8.70239837 17.982285 18.279615 18.814629 19.121349 19.450775 
20.95597536 38.69900137 19.535652 19.360189 19.67399 19.880381 20.098305 
20.97860034 -8.84614792 20.555138 20.052221 20.249483 20.516912 20.994482 
20.9857122 6.70288445 20.477198 20.055464 20.268465 20.412598 20.312405 
21.02021788 39.50955338 20.608294 20.263771 20.436129 20.765692 21.155821 
21.10105329 14.09094546 19.360849 19.172262 19.46036 19.730951 19.947393 
21.10892706 0.06854643 20.515297 20.090126 19.987825 20.02647 20.099575 
21.19575738 30.95172046 20.262722 20.151865 20.482018 20.768944 20.554962 
21.24257578 15.36469343 18.715538 18.856432 19.255648 19.595798 19.854641 
21.24887217 39.13457656 18.309839 18.477835 18.870071 19.2395 19.592583 
21.25796664 32.49059617 20.029531 19.640636 19.834906 20.065809 20.271149 
21.261271 39.2198328 19.903589 20.059103 20.446594 20.844154 20.999893 
21.26412492 -8.87747461 19.454685 19.037642 19.204559 19.42201 19.429134 
21.32447531 8.116014 18.494448 18.682665 19.093351 19.421396 19.672337 
21.35705111 0.30327238 19.212809 19.079203 19.410313 19.664513 19.856916 
21.36807688 14.45034236 20.644661 20.28286 20.494089 20.707306 21.214401 
21.39580871 38.84640177 19.405743 19.033398 19.217993 19.437502 19.706625 
21.39810198 0.41556212 20.026752 19.463856 19.513649 19.505564 19.759785 
21.4142723 -9.41536949 20.582809 20.146948 20.373634 20.717693 20.581425 
21.4366426 -8.37108889 20.646055 20.37859 20.557007 20.804106 21.5749 
21.4553471 37.8363309 19.823597 19.402723 19.621151 19.813299 20.148066 
21.50012795 38.66275004 20.196922 20.050808 20.213993 20.447445 20.607599 
21.5251289 14.67943764 20.359201 19.922312 20.006172 20.10972 20.232201 
21.62364289 13.75177947 19.519859 19.526184 19.834303 20.122463 20.317556 
21.63187917 15.49225929 19.417627 19.293884 19.499283 19.725378 20.18437 
21.64350504 -8.67741491 18.532537 18.050617 17.951523 18.021749 18.009502 
21.75173349 40.47064122 19.045858 19.253389 19.62215 19.998735 20.417484 
21.7997735 13.58507644 20.210583 19.907654 20.146055 20.388439 20.446774 
21.85799932 39.14782437 20.357796 20.287018 20.515722 20.728016 20.745333 
21.87147921 37.8394693 20.839796 20.422577 20.832136 21.057667 22.846367 
21.89431098 14.53923797 20.540525 20.493063 20.808718 21.192184 21.282833 
21.90211107 -1.01698835 20.170351 19.775034 19.74428 19.851631 20.178497 
21.9049082 0.94505194 18.947943 18.753147 19.015562 19.296652 19.453743 
21.92703272 -9.6236473 19.743019 19.547461 19.82416 20.297834 20.298321 
22.03795369 14.60069294 20.346178 19.898432 19.936419 20.069918 20.288733 
22.04764457 40.81356081 19.902597 19.564724 19.701387 19.911455 20.035887 
22.10391573 -8.38169056 19.058262 18.481741 18.264462 18.188669 18.175406 
22.12076832 38.91015333 15.302069 15.713529 16.202518 16.532215 16.881933 
22.15093252 7.33895871 19.518488 19.073414 19.246399 19.42841 19.682123 
22.2158734 15.21975361 18.214033 17.730623 17.858633 17.93293 18.104324 
22.37005285 13.75406598 20.258596 19.835649 20.033192 20.220884 21.103857 
22.37499561 0.56980856 19.734818 19.50701 19.765079 20.04812 20.259106 
22.42927555 39.30874246 19.013288 19.080309 19.490627 19.869226 20.032686 
22.46017118 -10.31167947 18.742678 18.351139 18.514572 18.699503 18.913622 
22.51324105 -0.58853236 18.547489 18.596739 18.924505 19.316442 19.527594 
22.55316869 39.40712607 20.699593 20.374107 20.649239 20.879833 21.056805 
22.58054364 39.1489919 19.504078 19.651272 20.121243 20.280153 20.41851 
22.58967318 7.06188302 19.987015 19.641315 19.55862 19.497328 19.651922 
22.65427075 14.74439221 19.51438 19.368464 19.671762 19.940989 20.061808 
22.68351427 13.43106936 20.854933 20.326338 20.447163 20.586567 20.878456 
22.68969909 -0.33643941 18.951342 18.548567 18.791454 19.068491 19.33411 
22.80267859 -9.97222446 18.012329 18.229517 18.6387 18.960703 19.306812 
22.84399107 14.53028027 20.868397 20.287621 20.36392 20.549074 20.82202 
22.96863911 14.56457059 20.013538 19.823359 20.091612 20.332844 20.611135 
23.06400552 14.79888726 18.545429 18.840811 19.287613 19.568977 19.967602 
23.0925018 0.99831419 19.349813 18.883371 19.161736 19.377291 19.41556 
23.09550831 1.134213 20.224888 19.93195 19.830164 19.926315 19.801495 
23.11004037 13.73192376 20.44117 20.137035 20.183691 20.318439 20.468756 
23.16290401 0.79920027 18.952053 19.212111 19.63312 19.915161 20.347763 
23.23505861 13.62188238 19.53734 19.064327 18.909082 18.850218 19.017899 
23.2566178 1.15139649 19.628679 19.31731 19.453932 19.758976 19.776728 
23.44120815 13.93154076 20.572933 20.323423 20.300821 20.447372 20.396963 
23.45228944 0.28047004 18.493008 18.806866 19.269115 19.56649 19.900499 
23.48363808 -9.25976565 19.89765 19.434046 19.707367 19.782629 19.490053 
23.49280326 -0.05921749 18.377058 18.239429 18.543268 18.847609 19.069035 
23.51127268 -8.53909561 20.398195 20.010529 20.238613 20.443983 20.663256 
23.54324212 14.30116445 19.687485 19.226988 19.273357 19.346806 19.628922 
23.59959652 24.67415391 19.159065 18.903749 19.132858 19.335873 19.541513 
23.61625153 -8.98107227 19.604694 19.521978 19.809595 19.996752 20.520199 
23.65357588 13.87410612 18.22669 18.256384 18.641119 18.936121 19.363041 
23.65776264 -9.29528581 19.720896 19.208578 18.991598 18.907574 18.907072 
23.67060361 -1.15065326 18.592598 18.127045 18.086819 18.249296 18.379906 
23.67396291 -9.96719098 16.689806 16.550222 16.870033 17.151052 17.402126 
23.68174813 -9.63545136 19.006372 19.350384 19.81225 20.945732 20.135593 
23.88741592 14.76553177 17.535952 17.031071 16.944809 16.968103 16.998199 
23.9068591 24.43063074 19.60261 19.47175 19.777775 19.994961 20.357 
23.94015245 -0.96115067 18.936842 18.516497 18.712523 18.908562 19.110733 
23.983765 23.93307315 19.981869 19.83433 20.084187 20.244884 20.426298 
24.03822896 -0.9402479 20.464066 19.975149 19.886372 19.908953 19.943977 
24.1235215 24.49857056 20.564163 20.029625 20.153622 20.299919 20.527943 
24.18864202 14.72764409 19.129736 19.039473 19.283405 19.597828 19.860729 
24.23490524 0.49489503 19.964012 19.499256 19.55905 19.760185 19.899483 
24.35626333 24.72962274 21.157368 20.740776 21.033218 21.102074 21.207008 
24.38193262 23.00424685 20.11471 19.623667 19.561611 19.550537 19.799986 
24.41274949 23.40287428 20.522898 20.517187 20.72467 20.950792 21.128937 
24.45363318 24.00686615 19.104031 19.09794 19.384691 19.571327 19.751102 
24.50635749 -0.3324544 19.847225 19.344595 19.481016 19.661592 19.759285 
24.51404177 0.26751126 19.912046 19.86256 20.239437 20.410284 20.740343 
24.54318508 -10.18864907 19.540735 19.491091 19.75346 19.987511 20.677511 
24.55304535 1.06409035 17.406843 17.830746 18.367434 18.741619 18.91362 
24.6024191 0.5610953 19.547134 19.116899 19.201189 19.334799 19.50672 
24.6303247 23.92401788 20.012503 19.520615 19.690445 19.902388 20.205753 
24.72842495 14.93980821 20.009333 20.018074 20.291946 20.648445 20.836464 
24.74078719 -9.18715761 20.846653 20.489861 20.491133 20.541859 21.438457 
24.78859263 -8.76313634 19.697824 19.818398 20.234619 20.51116 20.704552 
24.79356477 24.70423503 20.334608 19.724609 19.702808 19.784222 19.993416 
24.79459153 14.79073614 19.873667 19.547554 19.547962 19.573175 19.535406 
24.81196066 -0.61045501 20.58021 20.51823 20.718796 21.140564 21.458164 
24.83504825 13.18907904 18.363773 18.719837 19.143209 19.46162 19.87606 
24.90491808 -8.90942984 20.23048 19.805407 19.631145 19.635983 19.695107 
25.00533862 0.59762174 20.321457 19.892345 19.88625 19.950621 20.042315 
25.06525341 22.73369304 19.720982 19.602392 19.804111 20.016155 20.192549 
25.072622 -8.6455832 20.060328 19.582912 19.599648 19.709116 19.689253 
25.0795289 13.69507058 18.737543 19.012205 19.474543 19.795338 19.669188 
25.09339757 24.45511882 18.96245 18.595318 18.729876 18.923607 19.144291 
25.10036759 -9.13743355 18.896627 19.320467 19.781664 20.254393 20.176603 
25.12156172 -9.06669711 19.845051 19.471853 19.67878 19.915604 20.087271 
25.13230304 23.1929465 20.082819 19.884201 20.166773 20.310633 20.676064 
25.21555843 0.01254787 20.407581 19.905704 19.909836 19.955854 20.02865 
25.31800543 24.42438695 21.00149 20.519114 20.610699 20.706547 20.886091 
25.33248274 -1.17525414 19.553097 19.584787 19.898314 20.202667 20.701267 
25.33971218 1.1909325 19.976681 19.509417 19.748075 19.935986 20.141344 
25.39256617 -0.93661319 18.488861 18.483479 18.822287 19.052128 19.352224 
25.39313781 -8.61290852 19.711039 19.373396 19.640591 19.873514 19.999451 
25.43911297 14.91106603 20.135464 19.750814 19.93594 20.231604 20.333832 
25.48716344 0.52890538 20.295023 19.80884 19.79776 19.834536 19.7066 
25.50928414 0.41624685 19.770493 19.164881 18.902458 18.840757 18.761673 
25.52185924 -1.02936896 20.236687 19.786943 19.832214 19.953716 20.175341 
25.52511472 -9.44148006 20.888781 20.281374 20.557167 20.823368 20.84973 
25.53473807 13.20917268 20.181147 19.854204 20.101645 20.361216 20.884697 
25.62739287 0.58408376 20.58683 19.991213 20.167488 20.33511 20.440132 
25.65512393 -10.33292592 18.320616 17.963192 18.163958 18.372284 18.605316 
25.66236026 0.76971099 20.036879 19.672941 19.979914 20.205114 20.65015 
25.66624541 14.6133094 20.792917 20.241997 20.476698 20.714556 20.752872 
25.69624484 0.87456255 19.591238 19.528408 19.594339 19.82472 20.044779 
25.73864126 14.78813775 19.250999 18.825943 18.996809 19.176077 19.423401 
25.74664711 -10.3736266 18.26462 18.507574 18.957718 19.285154 19.460814 
25.83302793 0.66827741 18.710264 18.799351 19.208481 19.459881 19.82983 
25.88679293 24.28524353 17.61858 17.631413 17.909815 18.152061 18.405245 
25.91175521 0.06435625 20.415886 19.916077 20.12406 20.260071 20.493868 
25.9269273 13.1704099 18.102007 17.72154 17.648417 17.648245 17.728498 
25.96872852 -9.93271834 20.346386 20.215473 20.542313 20.843622 20.656265 
26.03646385 14.3342154 19.082512 18.878517 19.174879 19.466795 19.513216 
26.0557225 14.12205504 18.504253 18.164791 18.425259 18.628578 18.964354 
26.16120717 -1.22159735 19.378803 18.9214 18.839176 18.841825 18.897448 
26.2079208 14.37166486 19.599226 19.170811 19.376892 19.553738 19.597805 
26.2174052 -8.48615556 19.169729 19.077023 19.51227 19.781067 20.10121 
26.30308852 -9.62573133 21.306669 20.739981 20.582239 20.786232 21.030514 
26.35143917 1.13313941 19.746895 19.235985 19.389393 19.570084 19.792015 
26.35670166 0.65201343 19.427521 18.951105 19.054419 19.258862 19.470402 
26.47521848 -8.37269035 19.357763 18.922171 18.961323 19.08036 19.198399 
26.65800604 14.7449358 18.500729 18.475853 18.815184 19.06045 19.321148 
26.69909777 0.48215594 20.201834 19.956934 20.281349 20.450476 20.696644 
26.84278398 0.87461963 19.707106 19.840294 20.148809 20.281502 20.303354 
26.85056667 -1.12486542 20.12405 19.702141 19.857975 20.086006 20.142921 
26.88927529 15.10400409 20.555967 20.414017 20.73233 21.131714 21.148962 
27.13651228 14.41907644 20.956827 20.423464 20.586325 20.811275 20.550058 
27.17712492 14.269675 19.481306 19.368853 19.705437 19.974268 20.425802 
27.17899599 13.75451906 19.889988 19.501364 19.680681 19.841627 19.819984 
27.19841573 -0.0224405 18.435579 18.211109 18.454288 18.744608 19.034088 
27.36401548 14.24605134 19.9023 19.611517 19.950006 20.229168 19.982573 
27.56609337 -0.4313525 19.278463 18.943119 19.12459 19.373907 19.646511 
27.64531564 13.93373436 20.859261 20.42746 20.75326 20.838705 20.86664 
27.84907446 12.95521757 19.785511 19.35655 19.206266 19.203276 19.324289 
27.87014711 13.85877642 19.93261 19.550726 19.729889 19.959261 20.135965 
27.99920959 0.54930212 19.030045 18.837917 19.18643 19.462921 19.769655 
28.02398974 1.03064978 19.996819 19.592577 19.645744 19.787998 19.874529 
28.04824461 -1.24368208 19.559404 19.10018 19.035797 19.125593 19.177876 
28.08801282 -0.51036061 17.816874 18.195917 18.639763 18.950533 19.267138 
28.17453205 -9.09383547 18.776646 18.906542 19.191706 19.422588 19.766054 
28.20841791 -0.20611029 20.126944 19.928995 20.310736 20.528635 20.817629 
28.24660942 1.00491709 16.940216 16.420912 16.585022 16.749592 16.940588 
28.32775963 1.13674018 20.483419 19.997847 19.931715 20.110346 20.403332 
28.35797772 -8.93179507 18.792763 18.884007 19.272587 19.628908 19.830082 
28.61830733 -10.14061177 17.796541 17.969627 18.382269 18.726448 18.959099 
28.69082843 14.4035582 19.751232 20.066841 20.443113 20.799929 20.816643 
28.73719889 0.29517265 20.376188 20.421476 20.835899 21.131773 21.194075 
28.75004947 -0.68942585 19.393032 18.907206 18.931265 19.007889 19.090204 
28.78054014 -0.67276105 20.760317 20.189032 20.256329 20.354727 20.665174 
